project_duration,eval_lag,sector_code,completion_year,project_size_USD_calculated,success
1461,1,410,2009,975000.02,1
1461,0,410,2009,975000.02,1
1096,0,320,2010,949953.02,1
2922,0,210,2012,7000000.0,1
1461,0,430,2012,470000.0,1
1826,0,410,2014,949999.99,1
1461,1,410,2015,2974839.9,1
1096,1,410,1999,3200000.0,0
2557,1,410,2003,20100000.0,0
2191,1,410,2004,2980000.0,1
730,0,410,2004,2099999.9,1
365,1,410,2004,725000.02,1
1461,1,320,2004,31299999.0,1
2922,1,320,2004,25700001.0,1
1461,1,410,2005,750000.0,1
1461,1,210,2005,725000.02,1
1461,0,410,2006,975000.02,1
2192,0,410,2009,3000000.0,1
1461,2,410,2010,970000.03,1
2557,0,410,2010,3091984.0,1
2191,0,410,2011,5500000.0,1
2191,1,210,2011,5885000.2,1
365,2,410,2011,560000.0,1
1826,0,410,2012,3515000.1,1
2556,0,410,2012,6487999.9,1
2556,1,410,2012,7000000.0,0
2922,0,430,2012,3000000.0,1
1096,0,410,2014,899999.98,1
2192,0,410,2014,4500000.0,1
2191,0,410,2015,4000000.0,1
1461,1,430,2010,4300000.2,1
2191,0,410,2012,5449999.8,1
1826,0,410,2015,3486000.1,1
366,0,410,2001,230000.0,0
1461,1,410,2004,750000.0,1
1826,1,410,2004,738950.01,1
1827,1,410,2005,748000.03,1
2557,1,410,2005,12300000.0,1
1461,0,410,2006,800000.01,1
1826,0,410,2008,727500.02,0
1827,0,410,2009,876999.97,1
2192,1,410,2010,9000000.0,1
2192,1,410,2010,5500000.0,1
2557,0,410,2010,3147675.0,1
1096,1,410,2010,2000000.0,1
730,2,410,2011,1000000.0,1
365,0,410,2012,1000000.0,1
1827,1,410,2013,8300000.199999999,0
1827,1,410,2013,10973000.0,1
1827,1,410,2013,6000000.0,1
2922,0,410,2014,6500000.0,1
1096,3,410,2001,725000.02,1
1826,0,410,2012,5000000.0,1
1461,0,410,2014,980000.02,1
2556,1,410,2004,4684618.5,1
2191,1,410,2011,5000000.0,1
1461,0,310,2011,3640000.1,0
730,1,310,2012,4800000.2,1
1826,1,310,2012,3655728.1,1
1095,1,210,2012,6000000.0,0
2556,1,410,2012,5000000.0,1
1096,1,310,2013,910000.0299999999,1
1461,1,410,1997,1800000.0,0
1461,1,410,2002,740000.01,1
1461,1,410,2004,746520.7000000001,0
1096,1,410,2007,813986.84,1
1826,1,310,2012,500000.0,0
1827,1,430,2013,400000.01,1
2557,0,410,2014,2000000.0,1
1461,0,410,2015,2099999.9,1
2922,0,410,2015,3599999.9,1
1826,1,410,1998,2300000.0,1
1096,2,410,2006,973500.01,1
2192,1,410,2006,727999.99,1
1827,2,410,2009,977419.97,1
1826,1,430,2012,970000.03,1
2556,0,410,2012,970000.03,1
1461,0,410,2014,930000.01,1
1826,0,410,2007,4300000.2,1
730,1,210,2008,9899710.7,1
2557,0,410,1999,4099999.9000000004,1
2191,1,410,2004,4570000.2,1
1826,1,410,2006,713346.96,1
1095,-1,410,2008,725000.02,1
2556,2,410,2008,10200000.0,1
3287,1,410,2011,8000000.0,1
2557,0,410,2015,3599999.9,1
2191,1,410,2000,1500000.0,1
1826,1,410,2004,750000.0,1
2191,0,410,2015,3300000.0,1
1826,1,410,2006,9239999.799999999,1
1461,0,410,2015,965556.03,1
1826,0,430,2015,1972820.0,0
1096,5,410,2002,750000.0,1
2922,1,410,2006,4070000.2,1
2556,2,410,2012,3291850.1,0
2192,4,320,2006,899999.98,1
1096,2,410,2007,750000.0,1
1826,1,410,2011,975000.02,1
1461,1,310,2011,975000.02,1
2922,0,430,2012,4500000.0,1
1461,0,430,2012,470000.0,1
2191,0,430,2015,1900000.0,1
2191,0,410,2015,970000.03,1
1461,0,410,2004,747500.0,1
1095,1,410,2008,986500.02,1
1095,0,410,2008,1495424.0,1
1827,0,410,2009,2250000.0,0
1461,2,410,2009,880000.0,0
1826,0,410,2010,12000000.0,1
1461,1,410,2011,1000000.0,1
1826,3,410,2012,777300.0,1
2922,0,430,2013,10000000.0,1
1461,0,410,2014,3550000.0,1
1826,0,310,2015,2630000.1,1
2556,0,410,2000,9500000.0,1
1461,1,410,2005,2500000.0,1
2922,0,410,2009,6804999.8,1
731,0,410,2014,730000.02,0
1461,0,410,2014,869090.97,1
1461,0,410,2015,1940000.1,1
2192,5,320,2005,400000.01,1
1461,2,410,2006,750000.0,1
1461,1,410,2010,1428600.0,1
731,0,310,2010,975000.02,1
1461,-1,310,2011,975000.02,1
1826,0,410,2014,949999.99,1
1826,1,410,2004,709999.98,1
3287,1,410,2004,4000000.0,1
2557,1,410,2007,4360000.1,1
1827,0,410,2009,5329999.899999999,1
2557,1,410,2011,8500000.0,1
2556,1,410,2012,6309999.9,1
2557,1,410,2014,850000.02,1
1826,1,410,2014,2000000.0,1
1826,1,430,2015,5000000.0,1
2922,1,410,2008,8189999.600000001,1
2922,0,210,2012,7000000.0,1
1461,1,410,2012,972000.0,1
1826,0,410,2014,2200000.0,1
1826,2,410,2015,2710000.0,1
1096,0,410,2002,750000.0,0
1461,0,410,2003,2000000.0,1
2557,0,410,2009,12100000.0,0
2557,0,410,2009,8899999.6,0
2922,1,410,2010,8000000.0,0
1826,0,410,2012,3395000.0,1
1827,0,410,2013,800000.01,1
1461,1,410,2014,870000.0,1
1826,1,310,2015,1830730.0,1
1826,0,410,1999,1500000.0,1
730,1,410,2004,1840000.0,1
1826,1,320,2004,23200001.0,1
1096,1,410,2006,6900000.1,1
1461,0,410,2010,3494000.0,1
1461,0,410,2012,1800000.0,1
1096,0,410,1995,3000000.0,0
1826,1,410,2002,2500000.0,1
1827,1,410,2005,975200.0,1
1461,2,410,2011,949999.99,1
2191,1,410,2011,6875000.0,0
2556,1,410,2012,7000000.0,1
1096,1,410,2013,949999.99,1
2557,-1,410,2014,2500000.0,1
1461,1,410,2014,1000000.0,1
2192,0,320,2014,954550.03,1
2557,0,410,2015,980000.02,0
2191,0,410,2007,725000.02,1
3287,2,320,2008,3200000.0,1
2191,1,410,2011,970000.03,1
1826,0,310,2012,950358.99,1
1095,-1,430,2012,474999.99,1
1827,0,410,2013,975000.02,1
2191,0,410,2015,2913885.1,1
1826,0,410,2015,949999.99,1
1826,0,410,2010,745909.99,0
1461,1,410,2009,684203.9800000001,1
2557,1,410,2013,7351900.1,1
1826,1,410,2014,7175866.100000001,0
1826,0,410,2004,899977.98,1
1461,1,410,2013,2000000.0,1
1826,0,410,2016,2400000.1,1
730,2,210,1999,2800000.0,1
2191,1,410,2003,4944699.800000001,1
1827,0,410,2005,740000.01,0
1095,0,410,2008,995416.4,0
2191,2,430,2008,725303.53,1
2557,1,410,2011,4000000.0,1
2191,3,410,2012,2950000.0,1
2556,0,410,2012,6000000.0,1
1461,1,410,2014,834999.98,0
1096,0,410,2015,3795000.1,0
1461,0,410,1997,7000000.0,1
2191,2,410,2008,973999.98,1
1826,0,410,2012,982999.98,1
1276,0,130,2006,700000.0,1
364,0,120,2007,2361908.0,1
1460,0,120,2007,4175007.5,1
1187,-92,130,2007,3575210.0,1
914,-184,120,2008,6501141.0,1
1826,0,120,2008,2722054.5,1
1826,0,130,2008,4952153.5,1
1279,607,130,2009,2560824.5,1
1825,181,130,2009,10316732.0,1
2009,0,130,2010,8008679.0,1
1946,0,120,2010,4085740.0,1
1825,0,120,2010,23776914.0,1
1186,-92,130,2011,2888208.0,1
1826,30,130,2012,12460312.0,1
822,0,130,2013,12322673.0,0
3621,-881,120,2013,28281060.0,1
1825,-181,130,2014,6253816.5,1
1917,0,130,2014,8320342.5,1
1644,-275,130,2015,7905578.5,1
1550,-639,130,2015,8022100.5,1
2555,0,130,2015,22288946.0,1
1825,0,120,2015,4138975.0,1
2190,0,120,2015,2091604.3,1
3043,0,130,2015,34320856.0,1
2555,0,120,2015,12165786.0,0
2555,0,130,2015,9909960.0,0
2921,0,120,2015,26691380.0,0
1825,0,130,2015,24776856.0,1
1825,0,120,2015,1748094.9,1
1279,0,130,2016,14375528.0,1
1826,-731,130,2016,2644216.5,1
2283,-457,130,2017,11578363.0,1
1005,-640,130,2017,7458389.5,0
730,-365,120,2017,27418632.0,0
1370,-640,130,2017,5794496.5,1
2007,-365,130,2017,6193099.5,0
2191,-365,130,2018,12111111.0,1
1095,-730,130,2018,6358496.0,1
1095,-669,130,2018,3003472.0,0
1095,-730,130,2018,6274831.0,0
1095,-638,130,2018,3648564.0,1
1095,-669,130,2018,3216069.0,1
1095,-730,120,2018,4204097.0,1
1095,-730,130,2018,2849224.0,0
1095,-730,130,2018,5674442.5,1
1094,-820,130,2019,1661914.0,0
1460,-1034,120,2019,3339409.5,1
1094,-820,130,2019,3496457.0,0
2737,-1095,130,2019,7692320.5,1
2010,-1461,120,2020,2657053.0,1
2556,-1645,120,2020,103375856.0,1
2010,-1461,130,2020,11889855.0,1
729,0,120,2006,3125605.0,1
1276,0,122,2009,2678960.8,1
453,-89,122,2010,7171871.5,1
1825,-184,122,2011,16713180.0,1
1003,0,122,2012,2810464.0,1
486,-426,120,2013,289853.94,0
912,0,120,2014,2054170.4,1
1978,0,120,2015,44027788.0,1
2372,0,130,2015,8008288.0,0
1825,0,120,2015,5691108.0,0
2007,0,120,2015,17321112.0,0
1095,0,120,2015,1417952.0,1
2829,-182,130,2016,4342300.5,1
1005,-365,120,2017,8454481.0,1
1886,-365,120,2017,14556005.0,0
2101,-1461,120,2020,10545868.0,1
2101,-1461,120,2020,1927185.0,1
1644,-1461,130,2020,7570496.0,0
1918,-1461,120,2020,19582108.0,1
1826,0,122,2012,1263059.6,1
2921,0,130,2015,5443975.5,1
1276,0,130,2008,6917081.0,1
1278,0,122,2008,33689080.0,1
1886,182,122,2010,9861793.0,1
1246,0,122,2012,27171690.0,0
3286,0,130,2014,79454064.0,1
1948,-366,120,2016,5506121.0,0
2281,-1096,120,2018,45092720.0,1
822,0,130,2005,8865770.0,0
1095,0,130,2008,16106428.0,1
730,0,130,2013,3430270.5,1
2160,0,130,2009,9104989.0,1
1825,0,122,2011,7012766.5,1
820,-153,122,2011,2015339.0,1
2282,0,130,2015,8913000.0,1
2282,0,130,2015,11401748.0,1
1825,0,120,2015,2143126.8,1
2464,-638,120,2018,14148707.0,1
1003,-638,130,2018,2039570.9,1
1003,-638,130,2018,1164546.0,1
730,-92,122,2008,4360259.5,1
1855,0,130,2010,10330048.0,1
1825,0,120,2013,5474039.5,1
1917,0,130,2015,28967262.0,1
1886,0,120,2015,5659798.5,1
2647,0,120,2015,27677174.0,1
730,-365,120,2017,8910339.0,0
911,-546,130,2018,5579044.0,0
1248,0,122,2006,2562826.3,0
1194,-123,130,2006,15264472.0,1
1095,-123,122,2006,2829120.0,1
1825,-457,130,2011,31203990.0,0
1826,-701,122,2012,5982208.0,1
2739,0,120,2015,21749046.0,1
4077,0,120,2015,65060636.0,1
1825,92,130,2015,8362822.5,1
1095,-365,120,2017,17048396.0,1
3744,-1461,130,2020,29468754.0,1
3744,-1461,130,2020,50588660.0,1
1826,-1645,120,2020,18006584.0,0
3836,-1645,120,2020,15763404.0,1
730,-365,120,2005,6812492.0,0
1034,-304,130,2006,8758929.0,1
788,-151,120,2007,5492613.5,0
515,1,130,2008,5363024.0,1
944,0,122,2009,10661188.0,1
1460,0,130,2011,49066884.0,0
851,0,122,2011,40664004.0,1
1339,0,122,2011,20129500.0,1
851,0,120,2011,12974370.0,1
1095,0,120,2014,10769511.0,1
1825,-61,120,2015,5257693.5,0
1855,0,120,2015,13615475.0,0
1276,0,130,2015,7711473.0,0
822,-365,120,2017,16908786.0,1
3287,-1461,130,2020,69285312.0,1
2010,-1461,120,2020,3274154.8,1
2010,-1461,130,2020,7970325.5,1
3287,-1461,120,2020,114332160.0,1
1825,0,122,2010,913633.0,1
1825,-639,122,2010,1343197.8,1
2737,0,120,2015,1871174.1,1
2555,0,120,2015,3515679.0,1
2706,0,130,2015,3182319.8,1
1095,-730,130,2018,1620736.0,1
1095,-730,120,2018,1781584.0,1
1095,-730,120,2018,1391154.9,1
1187,0,122,2010,9244112.0,1
2952,0,130,2012,24119702.0,1
1095,0,130,2012,18521618.0,1
1094,0,130,2015,15152167.0,1
1825,0,120,2015,26264168.0,1
1095,-730,120,2018,8817968.0,1
1095,-730,130,2018,8337976.5,1
1825,0,130,2009,2097976.0,1
1825,0,130,2015,5372682.5,1
1095,-730,130,2018,2198618.0,1
1825,0,120,2009,26743146.0,1
1825,275,130,2009,19631640.0,1
791,-61,120,2009,13144704.0,1
1825,-427,120,2009,9785956.0,1
1156,0,120,2010,10715471.0,1
1886,-91,120,2011,21736356.0,1
729,-183,120,2011,1722979.0,1
1825,-212,120,2011,14771059.0,1
730,-305,120,2012,771400.0,1
1826,-1035,130,2012,20216224.0,1
2190,0,130,2015,20107796.0,1
2190,0,130,2015,43943700.0,1
3471,-1461,120,2020,96868752.0,1
1826,-1430,130,2020,5758157.0,1
1826,-1430,130,2020,7801955.0,1
3471,-1461,120,2020,70984680.0,1
3836,-1461,120,2020,36725124.0,1
3836,-1461,120,2020,25671748.0,1
1826,-1430,130,2020,665934.0,1
729,-91,120,2006,1084486.1,0
729,-86,120,2006,3025736.0,0
729,-86,130,2006,2641751.5,0
275,0,130,2007,1950411.5,1
456,-181,122,2007,2085355.5,1
1279,0,122,2009,4193396.8,1
1095,181,130,2010,10666483.0,1
822,0,122,2012,3379243.3,1
2191,0,130,2016,24317898.0,1
2342,-60,120,2016,13435515.0,1
1368,-274,120,2016,3612146.3,1
851,-730,130,2018,4868654.0,1
1035,-730,120,2018,6894079.0,1
1825,-31,130,2011,10870928.0,1
1826,-823,122,2012,3739223.0,1
2130,-92,130,2016,29228394.0,1
2130,0,120,2016,16391925.0,1
729,0,130,2006,8269612.0,0
2556,0,120,2013,8200122.5,0
1095,-913,120,2018,3269674.0,0
1095,-730,130,2018,8988550.0,0
729,0,120,2011,4996769.0,0
729,0,120,2011,12229078.0,0
1826,153,120,2012,17230276.0,1
1826,0,120,2012,4118082.8,1
1095,-273,120,2006,16568331.0,1
1095,-274,130,2006,8657000.0,1
1825,0,120,2010,3112706.5,1
1643,0,130,2010,30331608.0,1
820,-275,130,2012,11343124.0,1
1429,0,120,2014,30638704.0,0
2829,0,120,2014,29141228.0,1
1369,-184,130,2015,6146929.0,1
548,-153,120,2015,3749375.5,0
2190,0,130,2015,61192460.0,0
1978,-184,120,2015,7671441.0,0
2737,-60,120,2016,11734232.0,1
670,-549,130,2017,21129898.0,0
670,-549,130,2017,6706116.0,0
730,-365,120,2017,4155208.5,0
730,-365,120,2017,24783172.0,0
670,-549,120,2017,4547651.5,1
1826,0,120,2012,17374788.0,1
4382,0,130,2015,49566272.0,1
2039,0,120,2015,8219450.0,1
1095,-638,120,2018,3206223.3,1
1095,-274,130,2006,14701498.0,1
1826,-184,120,2008,6126183.0,1
1826,0,130,2008,14536403.0,1
1826,0,120,2008,9653287.0,1
760,0,130,2010,22515842.0,1
1825,0,120,2010,9307609.0,1
1825,-62,130,2010,35352020.0,1
1825,-488,120,2011,3486893.3,1
1825,-273,130,2011,30377408.0,1
1825,-304,120,2011,8293734.0,1
1095,-670,120,2012,10916537.0,1
1826,0,120,2012,21492470.0,0
1004,-90,122,2013,29454602.0,1
2100,0,120,2014,20731632.0,1
1095,-365,120,2017,13734061.0,1
2556,-365,130,2017,124907272.0,1
2740,-365,120,2017,24271376.0,1
1735,-365,120,2017,53674088.0,0
1825,0,122,2009,5563648.5,1
1825,0,130,2009,15915458.0,1
1825,0,122,2009,29721396.0,1
1825,0,122,2011,9031319.0,0
1825,-181,130,2011,9149277.0,1
3437,-882,130,2014,68565032.0,1
1825,-365,120,2015,12562448.0,1
1825,-365,120,2015,72849384.0,0
1825,-184,120,2015,12301000.0,1
1278,-184,130,2015,64607360.0,1
1430,0,130,2016,3800355.5,1
639,-365,130,2017,8780646.0,0
1826,-1461,130,2020,53402168.0,1
1826,-1461,120,2020,5590478.5,1
2191,-1461,120,2020,72287104.0,1
2008,0,130,2015,5832660.0,1
2008,0,130,2015,3338503.0,1
1276,0,120,2015,1242175.4,1
822,-365,130,2017,2184442.5,0
914,-365,120,2017,794645.13,1
698,0,130,2006,1023466.9,1
1399,974,130,2007,21492858.0,0
1399,-334,130,2007,20789920.0,0
822,0,130,2008,3792377.5,1
1825,0,122,2009,3724162.8,1
820,0,122,2010,3323739.8,1
942,-303,122,2010,9017992.0,0
2009,0,120,2015,4723588.0,1
2006,0,120,2015,75894160.0,1
2098,-92,120,2015,108395600.0,1
2283,-549,130,2017,26258708.0,1
2466,-549,130,2017,76740512.0,1
1826,-1461,120,2020,3616345.5,1
3836,-1461,120,2020,23590400.0,1
2010,-1645,120,2020,81797904.0,1
1826,-1461,120,2020,12615814.0,1
1949,0,130,2009,18962822.0,1
1825,-153,130,2009,7938368.5,1
1825,-245,122,2009,3203996.5,1
364,0,130,2010,1515742.0,1
2009,-92,122,2010,13556991.0,0
364,0,120,2010,233251.81,0
913,0,120,2013,5320533.5,0
912,0,120,2014,3766369.5,0
2006,0,130,2014,25757884.0,1
1003,0,120,2016,18252188.0,0
548,-365,120,2017,12822559.0,0
1279,-365,130,2017,32978352.0,0
2190,0,120,2010,2331547.0,1
2190,-122,130,2010,13360057.0,1
851,0,122,2011,9110472.0,0
729,366,130,2011,3622979.3,0
1095,0,130,2012,3299282.3,0
729,-365,120,2015,29775552.0,0
2070,-549,120,2015,5151658.5,1
2190,-184,130,2015,39358964.0,0
1095,-914,120,2018,2319276.8,0
2556,-546,120,2018,73130392.0,0
1095,-730,130,2018,16167825.0,0
1826,0,130,2008,28835308.0,0
1826,-275,122,2008,6242698.0,1
730,0,130,2009,5806623.0,1
1825,31,122,2010,56140000.0,1
1825,-181,130,2010,57853608.0,1
729,-92,122,2010,2825008.5,1
729,-457,122,2011,6270877.5,1
1825,-457,122,2011,30998298.0,1
1794,-457,122,2011,38014864.0,1
1825,-546,130,2011,21451990.0,1
3196,-549,122,2011,73435944.0,1
1826,0,122,2012,11518043.0,1
730,0,122,2012,60097628.0,1
730,-184,120,2013,4763909.0,1
3408,-184,130,2013,238118448.0,1
1460,0,120,2014,188723520.0,1
1460,0,130,2008,8510069.0,1
1825,0,120,2015,11460234.0,1
1825,0,120,2015,16474753.0,1
1826,0,130,2016,37539732.0,1
1826,0,120,2016,3407724.0,1
2007,-547,120,2017,4811956.0,1
2008,-275,122,2009,2279771.3,1
2190,-365,130,2010,1127589.3,1
2008,-273,120,2015,10579973.0,0
2007,0,130,2016,3273767.5,1
1094,-911,130,2019,1949919.9,0
820,275,120,2013,1903752.6,0
2556,-731,130,2013,30094124.0,1
942,-274,120,2013,12817879.0,0
2007,0,120,2016,2452086.3,0
1887,0,130,2016,9239802.0,0
1887,0,130,2016,6971156.5,1
548,-365,130,2017,5056682.0,0
548,-365,120,2017,2494262.5,0
548,-365,130,2017,3033426.3,0
730,92,130,2005,1767359.1,0
1003,0,130,2008,1799589.9,1
1095,-546,130,2018,3830036.0,1
1095,-91,130,2006,4944323.5,1
1918,0,130,2012,31382042.0,1
1825,-184,120,2013,7426441.5,1
4382,0,130,2015,53487600.0,1
2010,-1461,130,2020,14011120.0,1
1825,-699,130,2010,9028474.0,1
2040,0,130,2012,6668682.0,0
1826,0,120,2012,2630375.5,0
1826,0,120,2012,1680579.4,1
1094,0,130,2015,4476187.0,1
821,0,120,2015,2867955.3,1
730,-365,130,2017,6853574.0,1
730,-365,120,2017,5894677.0,1
1825,0,120,2009,4603398.0,1
729,0,120,2010,2945772.0,1
1825,0,120,2013,6300354.5,1
1825,0,120,2014,2507880.3,1
1825,-365,120,2014,4635809.0,1
4230,0,130,2015,103282048.0,1
2282,0,120,2015,10630744.0,1
2404,0,130,2015,18664954.0,1
1095,-730,120,2018,4068540.3,1
1095,-730,130,2018,5791800.5,1
1095,-730,130,2018,5913622.0,0
1095,-273,122,2006,7490631.0,1
730,182,120,2009,7896556.5,1
1641,184,122,2009,53930156.0,1
1915,0,130,2010,111614264.0,1
1825,274,122,2011,28482462.0,1
911,0,120,2012,72421296.0,1
819,61,130,2012,6136385.0,1
911,-91,130,2012,50025012.0,0
852,0,122,2012,17574186.0,1
820,91,120,2012,37690724.0,0
819,0,130,2012,7254476.5,0
1672,-365,130,2013,35034904.0,0
913,-365,120,2014,11418467.0,0
913,0,120,2014,90110064.0,1
1248,-365,120,2014,22865972.0,0
1429,0,120,2015,7226638.0,0
1460,0,120,2015,34383780.0,1
914,-549,120,2017,25630386.0,1
2009,-365,130,2017,129247776.0,0
2009,-365,130,2017,134534304.0,0
2010,-1461,130,2020,18956320.0,1
2191,-1461,120,2020,32139186.0,1
2010,-1645,120,2020,9667006.0,0
2191,-1461,120,2020,162728160.0,1
3105,-1461,120,2020,268142720.0,1
1308,0,120,2007,5404712.5,1
1460,0,120,2008,21177956.0,1
1520,0,130,2008,11918789.0,1
820,-90,130,2010,10695906.0,1
1460,1096,120,2011,11636386.0,1
1005,-731,130,2012,8163008.0,1
2555,0,120,2015,29278408.0,1
1825,-184,120,2015,41896472.0,1
1826,0,120,2016,62698100.0,1
730,-365,120,2017,9286795.0,0
3652,-1461,130,2020,128501032.0,1
2010,-1461,130,2020,6590948.0,1
2010,-1461,120,2020,34793796.0,1
1825,0,122,2010,15216771.0,0
1368,92,130,2010,4293341.5,1
2190,-120,130,2011,8837665.0,0
1825,0,120,2015,1417883.0,0
1825,0,120,2015,6440745.0,1
1825,0,120,2015,1941884.0,0
1825,0,130,2015,2260623.0,0
1825,0,120,2015,5297903.5,1
2191,0,130,2016,17553920.0,1
1825,0,122,2009,3965349.3,1
3196,0,130,2016,9601996.0,1
3287,0,120,2016,9767044.0,0
2190,-365,130,2011,7648737.5,1
1825,-183,122,2011,22423808.0,1
1826,-1096,120,2008,7189937.0,1
1825,0,130,2009,16692156.0,0
1825,0,130,2011,27425236.0,1
1429,0,120,2011,6353586.0,1
1826,0,120,2012,11053173.0,1
1825,-334,130,2014,26104308.0,1
1825,-212,120,2015,49390712.0,1
3379,-1461,120,2020,15282662.0,1
3379,-1461,130,2020,58906288.0,1
2010,-1461,120,2020,26922122.0,1
1460,0,130,2007,10978493.0,1
2008,-182,122,2009,73778088.0,1
2010,-366,122,2009,26868820.0,1
2009,0,130,2010,370831616.0,1
1429,-365,122,2011,26097262.0,1
1094,-184,130,2011,35469584.0,1
1825,-181,122,2011,131997992.0,1
2067,0,120,2015,289370784.0,1
2555,-365,130,2015,33879628.0,1
2281,0,130,2015,26562002.0,1
4198,0,130,2015,544836544.0,1
1826,-91,120,2016,18379588.0,1
2191,-1277,130,2021,236906656.0,1
2191,-1277,120,2021,38591688.0,0
3468,-1277,120,2021,99687240.0,1
2191,-1277,120,2021,98779944.0,1
1217,-122,120,2006,2722601.3,0
729,0,120,2007,604411.31,0
1674,0,130,2011,7695364.5,1
1004,0,120,2011,6471469.0,1
3287,-1461,130,2020,10638857.0,1
3287,-1461,120,2020,16261975.0,1
4382,-1461,120,2020,11043905.0,1
2831,-731,120,2017,11375802.0,1
729,365,122,2006,8476960.0,1
822,0,122,2008,4066606.0,1
1825,0,130,2009,6771295.5,1
670,-31,122,2011,4047310.3,0
1491,-549,130,2013,5650427.5,0
1095,-730,120,2018,1379387.4,0
1917,0,130,2009,14559145.0,1
2037,0,122,2010,14794704.0,1
1825,-61,122,2011,4891805.5,1
1826,-792,122,2012,11585193.0,1
2037,-212,130,2015,24005948.0,1
2037,-212,130,2015,10081051.0,1
1825,0,120,2015,4014073.5,1
914,-365,130,2017,6405488.5,1
914,-365,130,2017,3565372.0,1
2740,-365,120,2017,12048783.0,1
2982,-546,120,2018,40103328.0,1
2982,-546,120,2018,10692213.0,1
1825,0,120,2007,5685492.5,1
1825,0,130,2007,14170222.0,1
1826,30,120,2008,8849491.0,1
1825,-212,122,2011,28853830.0,1
2556,-152,120,2012,87900664.0,0
2556,0,130,2013,113131096.0,1
2006,0,130,2015,5458664.0,1
2006,0,130,2015,3137858.8,1
2006,0,130,2015,20706364.0,1
2190,-365,120,2015,54768360.0,1
2006,0,130,2015,86634008.0,0
914,-365,130,2017,1414237.0,1
914,-365,130,2017,2928196.0,1
2283,-365,120,2017,47042232.0,1
914,-365,130,2017,9865522.0,1
914,-549,130,2017,58678196.0,0
2132,-1461,120,2020,16294414.0,1
3471,-1461,120,2020,158036800.0,1
1460,0,122,2008,1922844.5,0
1825,-549,122,2009,2100706.8,0
1825,-488,130,2009,1888626.3,0
548,90,122,2009,480324.28,1
942,0,122,2010,3134240.8,1
821,0,122,2010,593473.81,0
821,0,130,2010,1187269.4,1
730,0,121,2012,632297.69,0
972,0,120,2013,4322596.0,1
1460,-365,120,2014,10430195.0,0
1095,0,120,2016,5195754.5,1
2829,0,130,2016,33975884.0,0
548,-365,120,2017,2192059.3,0
456,-365,130,2017,6420552.0,0
2740,-1461,120,2020,26833912.0,1
1094,0,122,2007,806300.0,1
2131,-184,130,2009,14363254.0,1
1095,0,130,2010,8047100.5,1
454,0,130,2011,3725704.5,1
2190,0,122,2011,6410351.5,1
1369,-90,122,2011,9192634.0,1
1369,0,122,2011,2175214.5,1
456,-366,122,2012,864160.06,1
456,0,122,2012,519195.34,1
1004,0,120,2014,9357503.0,1
1550,0,130,2014,24421010.0,1
2159,-1095,120,2019,13468119.0,1
1916,-911,130,2019,23508978.0,1
2129,0,130,2010,41095024.0,1
1825,0,120,2010,12753600.0,1
914,0,120,2010,3469308.0,1
1975,0,120,2015,3383258.5,1
2648,-457,130,2017,28214744.0,0
2648,-457,130,2017,45506820.0,1
2647,-546,120,2018,22956920.0,1
2008,0,122,2009,6008064.5,1
2008,0,130,2009,5971565.0,1
911,0,122,2010,12856133.0,0
1826,-184,130,2012,10148217.0,1
1825,-488,122,2012,4428631.5,1
730,-365,120,2013,1610317.3,0
1003,0,120,2013,2475729.0,0
1095,-184,130,2014,2855805.3,1
1095,-184,120,2016,6675684.0,0
822,-731,130,2017,9331029.0,0
2191,-365,130,2017,46595224.0,0
3287,-1461,120,2020,83291904.0,1
1825,0,120,2010,1104480.1,1
852,0,120,2011,1207916.5,1
2433,0,120,2011,2473300.8,1
820,-91,120,2012,1342707.9,0
2008,-91,120,2016,2222555.0,0
4747,-365,130,2017,36325372.0,0
1094,-820,120,2019,539606.0,0
3043,-1095,120,2019,1710188.3,0
1034,-304,130,2005,6140386.0,1
730,0,130,2008,18821754.0,1
1886,0,122,2009,12845540.0,0
2921,0,130,2010,113322904.0,0
2479,-593,122,2011,13682901.0,0
1094,-365,130,2011,3503321.0,0
1794,0,120,2015,35883072.0,1
1825,0,130,2015,69579376.0,1
1826,-275,120,2016,21423272.0,1
1887,-1461,130,2020,45933444.0,1
1826,-1461,120,2020,13801791.0,1
1826,184,122,2008,7127623.0,1
1826,0,122,2008,6094900.0,1
1826,184,130,2008,26527892.0,1
1094,0,130,2011,23642366.0,1
2555,0,120,2015,6964696.5,0
3013,-942,130,2019,37753104.0,0
3105,-1095,120,2019,8853925.0,1
2071,-1461,120,2020,5485060.5,1
1278,0,122,2006,8250421.0,1
1825,0,121,2009,14819772.0,1
1460,0,122,2009,19113944.0,1
730,0,122,2009,8579594.0,1
1034,0,130,2010,14472382.0,1
1825,0,122,2010,56224800.0,0
1490,-181,130,2011,13231732.0,1
2921,-366,122,2012,83624064.0,1
730,-183,122,2012,11061319.0,1
1826,-822,130,2012,78647360.0,1
730,-274,130,2012,0.0,0
729,-182,122,2012,2899618.0,1
2921,-182,130,2013,32136916.0,1
912,-90,130,2013,7539240.0,1
2190,0,130,2014,22798036.0,1
1825,0,120,2015,8675981.0,0
2585,0,130,2015,30536396.0,1
2008,-61,130,2015,20287108.0,1
1825,0,120,2015,20615844.0,1
